OriginalPaperDOI,OriginalPaperPubMedID,PMCID,XMLLINK,journal_nlm_ta,article_type,title,publication_year,keywords,mesh_terms,first_author_given_names,first_author_surname
10.1158/0008-5472.CAN-08-4516,19622771,PMC2732120,s3://pmc-oa-opendata/PMC2732120.1/PMC2732120.1.xml?md5=eedd5daee9d9508aee4e18c0180ae928,Cancer Res,research-article,Immunity to Murine Prostatic Tumors: Continuous Provision of T Cell Help Prevents CD8 T Cell Tolerance and Activates Tumor-Infiltrating Dendritic Cells,2009,T cell | Tumor | Immunotherapy | Tolerance | Prostate cancer,"Adenocarcinoma / immunology, therapy | Amino Acid Sequence | Animals | Antigen-Presenting Cells / immunology | CD4-Positive T-Lymphocytes / immunology | CD40 Antigens / antagonists & inhibitors, immunology | CD40 Ligand / antagonists & inhibitors, immunology | CD8-Positive T-Lymphocytes / immunology | Dendritic Cells / immunology | Immune Tolerance | Immunotherapy, Adoptive | Lymph Nodes / immunology | Male | Mice | Mice, Inbred C3H | Mice, Inbred C57BL | Mice, Transgenic | Molecular Sequence Data | Prostatic Neoplasms / immunology, therapy",Kimberly A.,Shafer-Weaver
10.1084/jem.20110680,21948082,PMC3201206,s3://pmc-oa-opendata/PMC3201206.1/PMC3201206.1.xml?md5=05c12bb1528e8d3218955cb99cd383f6,J Exp Med,research-article,The requirements for natural Th17 cell development are distinct from those of conventional Th17 cells,2011,,"Adaptive Immunity / immunology | Animals | CD4-Positive T-Lymphocytes / cytology, immunology, physiology | Cell Differentiation / immunology | Cells, Cultured | Cytokines / immunology | Histocompatibility Antigens Class II / genetics, immunology | Immunity, Innate / immunology | Interleukin-17 / immunology | Major Histocompatibility Complex | Mice | Mice, Inbred C57BL | Mice, Knockout | Radiation Chimera | Receptors, Antigen, T-Cell / immunology | Signal Transduction / immunology | Th17 Cells / cytology, immunology, physiology | Thymus Gland / cytology, immunology",Jiyeon S.,Kim
10.1016/j.bbabio.2012.09.016,23044393,PMC3498821,s3://pmc-oa-opendata/PMC3498821.1/PMC3498821.1.xml?md5=36b34f10dcac793348d96fa91eae38a3,Biochim Biophys Acta,research-article,Sirtuin-4 Modulates Sensitivity to Induction of the Mitochondrial Permeability Transition Pore,2012,Sirtuin-4 | mitochondria | permeability transition pore | oxidative stress,"Arsenicals / pharmacology | Calcium / metabolism | Cell Survival | Cross-Linking Reagents / pharmacology | Doxorubicin / toxicity | Glutamate Dehydrogenase / genetics, metabolism | Glutathione / metabolism | HeLa Cells | Humans | Membrane Potential, Mitochondrial | Microscopy, Fluorescence | Mitochondria / drug effects, enzymology, pathology | Mitochondrial Membrane Transport Proteins / drug effects, metabolism | Mitochondrial Permeability Transition Pore | Mitochondrial Proteins / genetics, metabolism | RNA Interference | Sirtuins / genetics, metabolism | Time Factors | Time-Lapse Imaging | Transfection | Tumor Necrosis Factor-alpha / toxicity",Manish,Verma
10.1016/j.jad.2011.08.017,21925739,PMC3254216,s3://pmc-oa-opendata/PMC3254216.1/PMC3254216.1.xml?md5=7f28fb31cc1f704bdc4487381bb4db14,J Affect Disord,research-article,Dysregulated glutamate and dopamine transporters in postmortem frontal cortex from bipolar and schizophrenic patients,2011,bipolar disorder | glutamate transporter | dopamine reuptake transporter | schizophrenia | serotonin transporter,"Amino Acid Transport System X-AG / metabolism | Autopsy | Bipolar Disorder / metabolism, physiopathology | Dopamine Plasma Membrane Transport Proteins / metabolism | Female | Frontal Lobe / metabolism, physiopathology | Glutamate Plasma Membrane Transport Proteins / metabolism | Humans | Male | Middle Aged | Schizophrenia / metabolism, physiopathology | Serotonin Plasma Membrane Transport Proteins / metabolism",Jagadeesh Sridhara,Rao
10.1073/pnas.0400441101,14985510,PMC3734820,s3://pmc-oa-opendata/PMC3734820.1/PMC3734820.1.xml?md5=248cef9d2912acf7b4f253258c970b25,Cell Death Dis,research-article,Cyclic AMP can promote APL progression and protect myeloid leukemia cells against anthracycline-induced apoptosis,2013,ATRA | PKA | CREB | Bad | NB4 | BH3,"Animals | Annexin A2 / drug effects, genetics, metabolism | Anticholesteremic Agents / pharmacology | Azetidines / pharmacology | Base Sequence | Caveolin 1 | Caveolins / drug effects, genetics, metabolism | Cholesterol / metabolism | Ezetimibe | Intestinal Absorption / drug effects, physiology | Macromolecular Substances | Mice | Mice, Inbred C57BL | Mice, Knockout | Oligodeoxyribonucleotides, Antisense / genetics, pharmacology | RNA, Messenger / genetics, metabolism | Receptors, LDL / deficiency, genetics | Zebrafish",G,Gausdal
10.1162/jocn_a_00207,22332803,PMC4476284,s3://pmc-oa-opendata/PMC4476284.1/PMC4476284.1.xml?md5=d3602a2d6f445af1537c6c6e707a294f,J Cogn Neurosci,research-article,Polymorphisms in the 5-HTTLPR Gene Mediate Storage Capacity of Visual Working Memory,2012,,"Adolescent | Adult | Color Perception / genetics | Discrimination, Psychological / physiology | Female | Gene Frequency | Genetic Association Studies | Genotype | Humans | Male | Memory, Short-Term / physiology | Neuropsychological Tests | Photic Stimulation | Polymorphism, Genetic / genetics | Psychophysics | Serotonin Plasma Membrane Transport Proteins / genetics | Young Adult",David E.,Anderson
10.1002/jcb.23150,21503965,PMC3155646,s3://pmc-oa-opendata/PMC3155646.1/PMC3155646.1.xml?md5=ae60b76fd562090268104349d5561649,J Cell Biochem,research-article,Over-expression of FoxM1 leads to epithelial-mesenchymal transition and cancer stem cell phenotype in pancreatic cancer cells,2011,FoxM1 | EMT phenotype | miRNAs | CSC-self renewal | genistein,"Anticarcinogenic Agents / pharmacology | Antigens, Differentiation / genetics, metabolism | Cell Aggregation / drug effects | Cell Line, Tumor | Cell Movement / drug effects | Cell Proliferation | Cell Shape | Cell Survival / drug effects | Epithelial-Mesenchymal Transition | Forkhead Box Protein M1 | Forkhead Transcription Factors / genetics, metabolism | Gene Expression Profiling | Gene Expression Regulation, Neoplastic | Genetic Markers | Genistein / pharmacology | Humans | MicroRNAs / genetics, metabolism | Neoplastic Stem Cells / metabolism, pathology | Pancreatic Neoplasms",Bin,Bao
10.1002/jcb.22323,19693769,PMC3757474,s3://pmc-oa-opendata/PMC3757474.1/PMC3757474.1.xml?md5=a4b2ecae1a90b50e42d024f09bd57d3a,J Cell Biochem,research-article,"Down-Regulation of uPA and uPAR by 3,3′-Diindolylmethane Contributes to the Inhibition of Cell Growth and Migration of Breast Cancer Cells",2009,3 | 3′-DIINDOLYLMETHANE | BREAST CANCER | uPA | uPAR | MDA-MB-231 | MCF-7 | MIGRATION | VEGF | MMP-9,"Breast Neoplasms / metabolism | Cell Line, Tumor | Cell Movement | Cell Proliferation | Cell Survival | Gene Expression Regulation, Neoplastic | Gene Silencing | Humans | Indoles / pharmacology | Matrix Metalloproteinase 9 / metabolism | Neoplasm Invasiveness | Receptors, Urokinase Plasminogen Activator / metabolism | Urokinase-Type Plasminogen Activator / metabolism | Vascular Endothelial Growth Factor A / metabolism",Aamir,Ahmad
10.1002/jcb.22770,20658545,PMC3792569,s3://pmc-oa-opendata/PMC3792569.1/PMC3792569.1.xml?md5=247b0935d51dd16c3d1ac0c497a0be64,J Cell Biochem,research-article,Down-Regulation of Notch-1 Is Associated With Akt and FoxM1 in Inducing Cell Growth Inhibition and Apoptosis in Prostate Cancer Cells,2011,NOTCH-1 | PROSTATE CANCER | CELL GROWTH | APOPTOSIS | Akt | FoxM1,"Animals | Apoptosis / genetics | Cell Proliferation | Cell Survival | Down-Regulation | Forkhead Box Protein M1 | Forkhead Transcription Factors / genetics, metabolism | Humans | Male | Mice | Prostatic Neoplasms / enzymology, genetics, metabolism | Proto-Oncogene Proteins c-akt / genetics, metabolism | Receptor, Notch1 / genetics, metabolism | Signal Transduction | Transfection | Tumor Cells, Cultured",Zhiwei,Wang
10.1002/jcb.22523,20213764,PMC3093967,s3://pmc-oa-opendata/PMC3093967.1/PMC3093967.1.xml?md5=0b68b32a5faa53d83dc29e3c99ffe73a,J Cell Biochem,research-article,"Concurrent Inhibition of NF-κB, Cyclooxygenase-2, and Epidermal Growth Factor Receptor Leads to Greater Anti-Tumor Activity in Pancreatic Cancer",2010,"PANCREATIC CANCER | 3,3′-DIINDOLYLMETHANE | ERLOTINIB | GEMCITABINE | NF-κB | COX-2","Animals | Antineoplastic Agents / pharmacology, therapeutic use | Antineoplastic Combined Chemotherapy Protocols / therapeutic use | Apoptosis / drug effects | Cell Line, Tumor | Cell Proliferation / drug effects | Cell Survival / drug effects | Cyclooxygenase 2 / metabolism | Cyclooxygenase Inhibitors / pharmacology | Deoxycytidine / analogs & derivatives, pharmacology | Disease Models, Animal | Drug Synergism | ErbB Receptors / antagonists & inhibitors, metabolism | Erlotinib Hydrochloride | Female | Humans | Indoles / pharmacology | Mice | Mice, SCID | NF-kappa B / antagonists & inhibitors, metabolism | Pancreatic Neoplasms / drug therapy, enzymology, pathology | Quinazolines / pharmacology | Signal Transduction / drug effects | Treatment Outcome | Tumor Stem Cell Assay | Xenograft Model Antitumor Assays | Gemcitabine",Shadan,Ali
10.1172/JCI8707,10811848,PMC3154650,s3://pmc-oa-opendata/PMC3154650.1/PMC3154650.1.xml?md5=d00402aba9b9a537d10acc684ceef154,Eur J Clin Nutr,research-article,Supporting postpartum weight loss in women living in deprived communities – design implications for a randomised control trial,2011,postpartum | pregnancy | feasibility trial | obesity | weight loss,"Adoptive Transfer | Base Sequence | Cell Death | Cell Movement | DNA Primers / genetics | Gene Transfer Techniques | HIV / genetics, immunology, physiology | HIV Seropositivity / immunology, pathology, virology | Humans | In Situ Hybridization | Lymph Nodes / immunology, pathology | Polymerase Chain Reaction | T-Lymphocytes, Cytotoxic / immunology | Virus Replication",Angela M.,Craigie
10.1083/jcb.201504073,26553932,PMC4639868,s3://pmc-oa-opendata/PMC4639868.1/PMC4639868.1.xml?md5=70ca4d3f1aec8bd35a8b07bc545efe5b,J Cell Biol,research-article,The DYRK-family kinase Pom1 phosphorylates the F-BAR protein Cdc15 to prevent division at cell poles,2015,,Actomyosin / metabolism | Cell Cycle Proteins / metabolism | Cell Division / physiology | Cytokinesis / physiology | Cytoskeletal Proteins / metabolism | GTP-Binding Proteins / metabolism | Phosphorylation / physiology | Protein Kinases / metabolism | Protein Serine-Threonine Kinases / metabolism | Protein-Tyrosine Kinases / metabolism | Schizosaccharomyces / metabolism | Schizosaccharomyces pombe Proteins / metabolism | Dyrk Kinases,Pranav,Ullal
10.1016/j.jconrel.2013.09.016,24075925,PMC6349364,s3://pmc-oa-opendata/PMC6349364.1/PMC6349364.1.xml?md5=a4da4f7b9739873d2fb7ee3f9eee8745,J Control Release,research-article,"Self-assembled Phenylalanine-α,β-dehydrophenylalanine Nanotubes for Sustained Intravitreal Delivery of a Multi-targeted Tyrosine Kinase Inhibitor",2013,Dipeptide nanotubes | Drug delivery | Noninvasive ocular fluorophotometry | Pazopanib | Self-assembly,"Animals | Delayed-Action Preparations / chemistry | Indazoles | Intravitreal Injections | Nanotubes / chemistry | Phenylalanine / analogs & derivatives, chemistry | Protein Kinase Inhibitors / administration & dosage, pharmacokinetics | Protein-Tyrosine Kinases / antagonists & inhibitors | Pyrimidines / administration & dosage, pharmacokinetics | Rats | Retina / metabolism | Sulfonamides / administration & dosage, pharmacokinetics | Vitreous Body / metabolism",Jiban J.,Panda
10.1120/jacmp.v16i2.5165,26103185,PMC5690092,s3://pmc-oa-opendata/PMC5690092.1/PMC5690092.1.xml?md5=1c281325c084b28f364c2bee61676f2a,J Appl Clin Med Phys,research-article,Reducing motion artifacts in 4D MR images using principal component analysis (PCA) combined with linear polynomial fitting model,2015,motion artifacts | linear polynomial fitting | principal component analysis | 4D MRI | motion trajectory,,Juan,Yang
10.1371/journal.pone.0121549,25807561,PMC4373694,s3://pmc-oa-opendata/PMC4373694.1/PMC4373694.1.xml?md5=5bc8a78d1d6ccf6e0913683575ac5c9b,PLoS One,research-article,Chicory (Cichorium intybus L.) Root Extract Regulates the Oxidative Status and Antioxidant Gene Transcripts in CCl4-Induced Hepatotoxicity,2015,,"Animals | Carbon Tetrachloride | Carbon Tetrachloride Poisoning / metabolism | Chemical and Drug Induced Liver Injury / metabolism | Cichorium intybus | Gene Expression / drug effects | Lipid Peroxidation / drug effects | Liver / drug effects, metabolism | Male | Oxidative Stress / drug effects | Phytotherapy | Plant Extracts / pharmacology | Plant Roots | Rats | Rats, Sprague-Dawley",Yasser S.,El-Sayed
10.1021/jf901301w,19722587,PMC2775434,s3://pmc-oa-opendata/PMC2775434.1/PMC2775434.1.xml?md5=73e19bfc13e8e5307ce29c67b4c43560,J Agric Food Chem,research-article,Freshly Crushed Garlic is a Superior Cardioprotective Agent than Processed Garlic,2009,Garlic | Ischemia/reperfusion | Cardioprotection | Hydrogen sulfide | Redox signaling,"Animals | Cardiotonic Agents / administration & dosage, chemistry | Garlic / chemistry | Heart / drug effects, physiopathology | In Vitro Techniques | Male | Myocardium / metabolism | Plant Preparations / administration & dosage, chemistry | Rats | Rats, Sprague-Dawley",Subhendu,Mukherjee
10.1155/2013/248476,23606984,PMC3623473,s3://pmc-oa-opendata/PMC3623473.1/PMC3623473.1.xml?md5=2522da6b2051a4ce14c8209f4e31b69a,ISRN Cardiol,research-article,Intracoronary Adenosine versus Intravenous Adenosine during Primary PCI for ST-Elevation Myocardial Infarction: Which One Offers Better Outcomes in terms of Microvascular Obstruction?,2013,,,Gemina,Doolub
10.3389/fpls.2012.00149,22783269,PMC3389762,s3://pmc-oa-opendata/PMC3389762.1/PMC3389762.1.xml?md5=c1f5bc60e3b2ed3070ff38bc6703eb9d,Front Plant Sci,research-article,"RETRACTED: Influence of ATP-Binding Cassette Transporters in Root Exudation of Phytoalexins, Signals, and in Disease Resistance",2012,ABC transporters | defense proteins | disease resistance | phytoalexin | root exudates | salicylic acid,,Dayakar V.,Badri
10.3389/fphar.2015.00313,26858642,PMC4729910,s3://pmc-oa-opendata/PMC4729910.1/PMC4729910.1.xml?md5=ee0229a49aa4b1edec446918837c84a5,Front Pharmacol,research-article,Mechanism of Action of the Novel Nickel(II) Complex in Simultaneous Reactivation of the Apoptotic Signaling Networks Against Human Colon Cancer Cells,2016,NF-κB | apoptosis | cell cycle arrest | colon cancer | nickel(II) complex,,Nima,Samie
10.3892/etm.2014.1532,24669243,PMC3961121,s3://pmc-oa-opendata/PMC3961121.1/PMC3961121.1.xml?md5=a6a598001d81373cf4e109fc2989164d,Exp Ther Med,research-article,Evaluation of a robot-assisted video-assisted thoracoscopic surgery programme,2014,FreeHand | robot-assisted video-assisted thoracoscopic surgery | thoracoscopic camera holders,,YONG,HE
10.1172/JCI116914,7504695,PMC2884950,s3://pmc-oa-opendata/PMC2884950.1/PMC2884950.1.xml?md5=f3c126682ec1072521a70946fd66cc0e,Microbiology (Reading),research-article,TccP2-mediated subversion of actin dynamics by EPEC 2 – a distinct evolutionary lineage of enteropathogenic Escherichia coli,2007,,"Blotting, Northern | Cell Line | Cell Nucleus / metabolism | Collagen / biosynthesis | DNA Probes | DNA, Complementary / analysis | Embryo, Mammalian | Fibroblasts / drug effects, metabolism | Gene Expression / drug effects | Genes, jun | Humans | Kinetics | Lung / metabolism | Nuclear Proteins / metabolism | Plicamycin / toxicity | Promoter Regions, Genetic | Protein Kinase C / metabolism | RNA / isolation & purification | Repetitive Sequences, Nucleic Acid | Tetradecanoylphorbol Acetate / pharmacology | Transcription Factors / metabolism | Transcription, Genetic / drug effects",Andrew D.,Whale
10.1172/JCI113471,2452833,PMC4425722,s3://pmc-oa-opendata/PMC4425722.1/PMC4425722.1.xml?md5=458af38ad5ecbb72674a45de52c67479,Purinergic Signal,research-article,The vesicular nucleotide transporter (VNUT) is involved in the extracellular ATP effect on neuronal differentiation,2015,VNUT | Neuritogenesis | Retinoic acid differentiation | ATP | Neuroblastoma cells | SLC17A9,"Colony-Stimulating Factors / biosynthesis, genetics | Granulocyte Colony-Stimulating Factor | Granulocyte-Macrophage Colony-Stimulating Factor | Granulocytes / metabolism | Growth Substances / biosynthesis | Humans | Interleukin-1 / genetics, physiology | Monocytes / metabolism | RNA / genetics | T-Lymphocytes / metabolism | Transcription, Genetic",Aida,Menéndez-Méndez
10.1172/JCI114016,2467922,PMC3038220,s3://pmc-oa-opendata/PMC3038220.1/PMC3038220.1.xml?md5=56c8c3f725ee6740245983c9e3806cde,Acta Neuropathol,research-article,In vivo multiphoton imaging reveals gradual growth of newborn amyloid plaques over weeks,2010,"Alzheimer’s disease | Amyloid plaque | Aβ, plaque growth | Tg2576 | Two-photon | In vivo | Imaging","Animals | Biological Factors / biosynthesis | Colony-Stimulating Factors / biosynthesis, pharmacology | Cytokines | Granulocyte Colony-Stimulating Factor | Granulocyte-Macrophage Colony-Stimulating Factor | Growth Substances / pharmacology | Humans | Macrophage Colony-Stimulating Factor | Mice | Neutrophils / drug effects, metabolism | RNA, Messenger / biosynthesis | Recombinant Proteins / pharmacology | Tumor Necrosis Factor-alpha / biosynthesis",Steffen,Burgold
10.1101/gad.937201,11711437,PMC3128270,s3://pmc-oa-opendata/PMC3128270.1/PMC3128270.1.xml?md5=a48009c02689d8fd2f79face07590e92,J Neuroimmune Pharmacol,research-article,Effects of Early IL-17A Neutralization on Disease Induction in a Primate Model of Experimental Autoimmune Encephalomyelitis,2010,Th17 | IL-23 | Antibody therapy | Non-human primate | Neuroimmunology,"Binding Sites | Blotting, Northern | Blotting, Western | CCAAT-Enhancer-Binding Protein-beta / metabolism | Cell Cycle / drug effects | Cell Differentiation | Cell Line | Cell Nucleus / metabolism | Cell Separation | Chemokine CCL5 / metabolism | DNA-Binding Proteins / metabolism, physiology | Dose-Response Relationship, Drug | Flow Cytometry | HL-60 Cells | Humans | Legionella pneumophila / metabolism | Macrophages / cytology, metabolism | Phagocytosis | Plasmids / metabolism | Precipitin Tests | Protein Binding | RNA, Catalytic / metabolism | RNA, Messenger / metabolism | Repressor Proteins / metabolism, physiology | Retroviridae / genetics | Ribonucleases / metabolism | Transcription, Genetic | Transduction, Genetic | Transfection | Tripartite Motif-Containing Protein 28 | U937 Cells",Yolanda S.,Kap
